id	old_slug	slug	name	birth_year	death_year	status	merged_into_person_id	review_result	evidence
69efd193-bb9c-4652-aa50-2c6ebe5dc23e	roslynn-ang	roslynn-ang	Roslynn Ang			active		変更なし・全項目確認済みを意味しない	—
717bafba-d6d3-43b4-81d6-20d60c4da14b	mayumi-okada	mayumi-okada	Mayumi Okada			active		変更なし・全項目確認済みを意味しない	—
c7669da6-f047-40b1-b14a-e56481d4e206	kakurina-natalja	kakurina-natalja	Kakurina Nataļja			active		変更なし・全項目確認済みを意味しない	—
b137fbf8-921e-4e4e-8ffd-b479c58a9a53	tessa-morris-suzuki	tessa-morris-suzuki	Tessa Morris-Suzuki			active		変更なし・全項目確認済みを意味しない	—
5fb25d85-7155-46e2-8ee6-ce7daca4ab51	richard-siddle	richard-siddle	Richard Siddle			active		変更なし・全項目確認済みを意味しない	—
f96c7bb7-7b2e-47b5-a1f7-0ec11e1d9465	kyoko-selden	kyoko-selden	Kyoko Selden		2013	active		変更なし・全項目確認済みを意味しない	—
f0a245ce-7266-4771-b7a7-d0d94a68f3f8	ida-ayu-laksmita-sari	ida-ayu-laksmita-sari	Ida Ayu Laksmita Sari			active		変更なし・全項目確認済みを意味しない	—
36de5d6d-b13b-468d-943a-15f24041db1e	osamu-kondo	osamu-kondo	OSAMU KONDO			active		変更なし・全項目確認済みを意味しない	—
13e117cb-676c-44ea-8fe6-c86d6b3008a0	honda-katsuichi	honda-katsuichi	Honda Katsuichi			active		変更なし・全項目確認済みを意味しない	—
98cb7065-2cb1-4579-a6a1-d8c97b1f9a28	hitoshi-watanabe	hitoshi-watanabe	渡辺 仁	1919	1998	active		修正	https://id.ndl.go.jp/auth/ndlna/00090648
035e8eb4-43cf-41b5-9e7f-645e6a96867b	akira-goto	akira-goto	Akira Goto			active		変更なし・全項目確認済みを意味しない	—
ee7c73e9-633e-4937-ae6b-2f4d710e423d	joseph-m-kitagawa	joseph-m-kitagawa	Joseph M. Kitagawa		1992	active		変更なし・全項目確認済みを意味しない	—
b9be1fbe-4b1d-48fd-954e-9aa7ffdfeb07	hosanna-fukuzawa	hosanna-fukuzawa	Hosanna Fukuzawa			active		変更なし・全項目確認済みを意味しない	—
0af02cd9-0144-47a9-b4a0-c8dad73a7942	tatsuyoshi-masuda	tatsuyoshi-masuda	Tatsuyoshi Masuda			active		変更なし・全項目確認済みを意味しない	—
ba7c1f42-90cc-4871-b4fe-35cc4951064e	alexander-bukh	alexander-bukh	Alexander Bukh			active		変更なし・全項目確認済みを意味しない	—
83b78a8c-0f55-49bf-80ba-be3a9902a578	peter-geiser	peter-geiser	Peter Geiser			active		変更なし・全項目確認済みを意味しない	—
cc502356-e731-45a0-91fd-cd06726237c1	tadao-mitui	tadao-mitui	Tadao Mitui			active		変更なし・全項目確認済みを意味しない	—
3e8a9633-6734-4bd8-be1a-b006d76908c8	sigeru-sumi	sigeru-sumi	Sigeru Sumi			active		変更なし・全項目確認済みを意味しない	—
66236f14-2cad-4541-a3f6-50976b2aec1b	chisato-dubreuil	chisato-dubreuil	Chisato Dubreuil			active		変更なし・全項目確認済みを意味しない	—
896034d6-bee4-4cb0-9d30-507db30e44c2	gary-w-crawford	gary-w-crawford	Gary W. Crawford			active		変更なし・全項目確認済みを意味しない	—
f57795d4-e712-4341-8ea4-386e515a9a86	kirsten-yumiko-taguchi	kirsten-yumiko-taguchi	Kirsten Yumiko Taguchi			active		変更なし・全項目確認済みを意味しない	—
89dd414e-665e-4753-8165-3b63b881d423	chisato-dubreuil-2	chisato-dubreuil-2	Chisato (Kitty) Dubreuil			merged	66236f14-2cad-4541-a3f6-50976b2aec1b	統合	—
c0623632-e5a8-4b55-ad40-4b051bc9bef6	s-itoh	s-itoh	S. Itoh			active		変更なし・全項目確認済みを意味しない	—
1dac58ff-81ca-4654-849d-ed6f428e8792	a-kuroshima	a-kuroshima	A. Kuroshima			active		変更なし・全項目確認済みを意味しない	—
e4199533-3ee0-4a37-bc25-f349519eaa59	masayuki-ueno	masayuki-ueno	上野 昌之			active		変更なし・全項目確認済みを意味しない	—
d60065d1-8173-4266-af1d-c3adce3beeb4	yasushige-takahashi	yasushige-takahashi	Yasushige Takahashi			merged	60c57642-52a2-47d9-addc-c2c55e43c703	統合	—
fca2c46b-c5a2-4045-9892-ab9762836647	miyama-osamu	miyama-osamu	美山 治			active		変更なし・全項目確認済みを意味しない	—
cf1207de-02de-42c9-a2c9-a9280f7b79c1	p-15abopl	p-15abopl	松浦 孝平			active		変更なし・全項目確認済みを意味しない	—
1c051ff1-50d5-489d-8780-386fba7577e4	ikegami-jiro	ikegami-jiro	池上 二良	1920	2011	active		変更なし・全項目確認済みを意味しない	—
0c96e814-9b0f-4494-b14a-1d92dadd65b6	ono-yugo	ono-yugo	小野 有五	1948		active		変更なし・全項目確認済みを意味しない	—
f7bab563-8931-4ae6-a64a-ce7acfe9074e	kuwabayashi-kenji	kuwabayashi-kenji	桑林 賢治			active		変更なし・全項目確認済みを意味しない	—
acffbaf9-d3dc-4f6e-a2b2-14f232da54bf	endo-masatoshi	endo-masatoshi	遠藤 匡俊	1954		active		修正	https://id.ndl.go.jp/auth/ndlna/00544849
786e7420-7ce7-4fdb-aa96-5a78da668380	kato-hyakuichi	kato-hyakuichi	加藤 百一	1913		active		修正	https://id.ndl.go.jp/auth/ndlna/00027692
2febe329-abc1-413e-a5e4-0b02f51594e5	yokohira-hiroshi	yokohira-hiroshi	横平 弘			active		変更なし・全項目確認済みを意味しない	—
3e02729a-362e-4f07-bda0-4e38a940a7a7	p-1n77u3o	p-1n77u3o	川上 将史			active		変更なし・全項目確認済みを意味しない	—
930235c9-2bff-4fde-984d-b0a0c7575bd6	maekawa-fumio	maekawa-fumio	前川文夫	1908	1984	active		変更なし・全項目確認済みを意味しない	—
dc4741b3-b9d1-4b67-aa53-0bffa54790f4	sato-masahiko	sato-masahiko	佐藤 昌彦	1955		active		修正	https://id.ndl.go.jp/auth/ndlna/00688871
8705bd56-0a88-4b7b-add6-1e1f07c5745d	obayashi-taryo	obayashi-taryo	大林 太良	1929	2001	active		変更なし・全項目確認済みを意味しない	—
e0ef899d-b6f9-48a4-8c3c-86cc06e1aac1	p-12ohmil	p-12ohmil	木村 英明	1943		active		修正	https://id.ndl.go.jp/auth/ndlna/00164827
4de5b89a-c3fc-4b61-ba9b-20f3198c65b8	ito-atsunori	ito-atsunori	伊藤 敦規			active		修正	https://www.minpaku.ac.jp/post-staff/6504
46f4720c-697f-4e63-a0f1-36313632336f	p-1dhckok	p-1dhckok	廣瀬隆人			active		変更なし・全項目確認済みを意味しない	—
48337dd2-91ee-4e42-b0d9-3931e5d8e07e	p-1hw7p2a	p-1hw7p2a	丸山 隆司	1948		merged	44161ff8-e323-4e28-948e-32d07855b46e	統合	https://id.ndl.go.jp/auth/ndlna/00857730
6af68d70-018d-46c3-bc9d-fcf56cedd36d	ishikawa-motosuke	ishikawa-motosuke	石川 元助	1913	1981	active		修正	https://id.ndl.go.jp/auth/ndlna/00021278
253b905e-63d1-437c-8b98-43f00298fd6b	p-tuy84r	p-tuy84r	坂本 恵衣			active		変更なし・全項目確認済みを意味しない	—
6cdcac0f-5727-4b0e-b68b-8dafafe2a0f5	uchida-yuichi	uchida-yuichi	内田 祐一			active		変更なし・全項目確認済みを意味しない	—
4c99a273-210d-41f3-b688-84c8c3ec7342	p-1awxh9o	p-1awxh9o	伊勢 寛			active		変更なし・全項目確認済みを意味しない	—
622312f1-7519-4159-a247-6b1355e29dff	tsumagari-toshiro	tsumagari-toshiro	津曲 敏郎	1951	2020	active		修正	https://id.ndl.go.jp/auth/ndlna/00254566
5afb8f5e-5a6d-4372-ad09-312c86ad0334	inukai-tetsuo	inukai-tetsuo	犬飼 哲夫	1897	1989	active		変更なし・全項目確認済みを意味しない	—
c6156e70-ec8c-4763-8090-04344bd72054	p-1cuw446	p-1cuw446	宮地 鼓			active		変更なし・全項目確認済みを意味しない	—
d0075f9b-59e5-4a9d-9a2c-2f67578cc10c	p-12ykcjr	p-12ykcjr	奥山 英登			active		変更なし・全項目確認済みを意味しない	—
8169f2d1-7ad0-4bf5-a267-6b46bc2b9f88	kawakami-jun	kawakami-jun	川上 淳	1954		active		修正	https://id.ndl.go.jp/auth/ndlna/00131361
bbea24c5-5681-4cfc-81b1-fe79e949e763	p-cgadvd	p-cgadvd	戸川 貴之			active		変更なし・全項目確認済みを意味しない	—
13cac7ee-7b12-4eca-858d-26a0388640c0	p-1jwkn23	p-1jwkn23	岩佐 奈々子			active		変更なし・全項目確認済みを意味しない	—
ed597f83-8dd6-4401-8764-4e982a9baa93	arai-kaori	arai-kaori	新井 かおり			active		変更なし・全項目確認済みを意味しない	—
284991a0-3cca-49c0-9d08-580e2ee57aa1	iwasawa-takako	iwasawa-takako	岩澤 孝子			active		変更なし・全項目確認済みを意味しない	—
db661c7f-ed0d-4d7b-a6dd-e68d178558a4	momose-hibiki	momose-hibiki	百瀬 響	1963		active		修正	https://id.ndl.go.jp/auth/ndlna/00762834
0cf87895-34fe-48c8-a9c2-01fd9c88d4d0	takegahara-yukio	takegahara-yukio	竹ケ原 幸朗		2008	active		変更なし・全項目確認済みを意味しない	—
c0c4f101-52ce-44e5-b43f-f57d5375c91c	tamura-masato	tamura-masato	田村 将人			active		変更なし・全項目確認済みを意味しない	—
e65b38be-9804-4ff8-8014-bc45f0f008e0	p-1wrm8x0	p-1wrm8x0	立石 信一			active		変更なし・全項目確認済みを意味しない	—
968d5f12-169f-4beb-927a-a436825a0b1b	sekiguchi-yoshihiko	sekiguchi-yoshihiko	関口 由彦	1977		active		修正	https://id.ndl.go.jp/auth/ndlna/01126308
7590ab89-7bad-4c78-90e2-de11f2622b60	p-z25ghv	p-z25ghv	是澤 櫻子			active		変更なし・全項目確認済みを意味しない	—
d8efa1ea-01cb-40b6-9e2b-9538bdecbbf7	hayashi-yoshishige	hayashi-yoshishige	林 善茂	1922	2013	active		変更なし・全項目確認済みを意味しない	—
4d603cde-d5b5-4814-908a-af87401bbc39	sumiya-kazuhiko	sumiya-kazuhiko	住谷 一彦	1925	2022	active		変更なし・全項目確認済みを意味しない	—
31c21718-1a67-418c-a6fb-9f1991630e18	p-1avbcz7	p-1avbcz7	三橋 博	1922	1991	active		修正	https://id.ndl.go.jp/auth/ndlna/00044136
0d6784a9-b15c-4304-be27-86b7b3c7a697	kono-hiromichi	kono-hiromichi	河野 広道	1905	1963	active		変更なし・全項目確認済みを意味しない	—
c4f6ff49-4ebd-4ca3-8cf2-e4fb5e74c7d1	yahata-tomoe	yahata-tomoe	八幡 巴			active		変更なし・全項目確認済みを意味しない	—
a725cd64-5384-4e61-8e0b-5bfa69203493	sasaki-shiro	sasaki-shiro	佐々木 史郎	1957		active		修正	https://id.ndl.go.jp/auth/ndlna/00383617
7a4b3492-92b0-4dca-9d5c-1e640e8394f4	p-yy1781	p-yy1781	北嶋 由紀（イサイカ）			merged	a1737947-faa6-450c-8ea8-00d02a18a039	統合	—
1c30bcbf-acf5-40a8-baea-9fe6020cbfb4	p-1bcg76a	p-1bcg76a	呉 松旆			active		変更なし・全項目確認済みを意味しない	—
eb146289-8f27-447e-a71a-c6d5220c2392	p-1nobjlt	p-1nobjlt	木名瀬 高嗣	1970		active		修正	https://id.ndl.go.jp/auth/ndlna/031977221
ddc34b97-21ff-4fa6-b048-c6201d85b486	okita-noriaki	okita-noriaki	大喜多 紀明			active		変更なし・全項目確認済みを意味しない	—
5a62def9-e129-42cf-bd5b-9b022015e051	natori-takemitsu	natori-takemitsu	名取 武光	1905	1987	active		変更なし・全項目確認済みを意味しない	—
be0fd363-5685-4c29-b604-46605aff6d56	tokuda-sadakazu	tokuda-sadakazu	徳田 貞一		1945	active		変更なし・全項目確認済みを意味しない	—
78662632-8af1-4ee2-a8be-d087498bd163	kono-tsunekichi	kono-tsunekichi	河野 常吉	1863	1930	active		変更なし・全項目確認済みを意味しない	—
43b9ad4b-f01f-4800-b00c-42cb4c625df8	fujimoto-hideo	fujimoto-hideo	藤本 英夫	1927	2005	active		修正	https://id.ndl.go.jp/auth/ndlna/00015734
e0a834dc-caed-45a0-8b8d-046a716ddd29	miyabe-kingo	miyabe-kingo	宮部金吾	1860	1951	active		変更なし・全項目確認済みを意味しない	—
e8d14f78-9a16-4119-a068-2bd58c425877	p-1nliw67	p-1nliw67	小谷 凱宣	1939	2019	active		修正	https://id.ndl.go.jp/auth/ndlna/00121713
19be7467-3c25-44a3-90be-ffc9929c9746	ogawa-masato	ogawa-masato	小川 正人	1963		active		修正	https://id.ndl.go.jp/auth/ndlna/00681475
319ed413-7947-4ef5-a94b-68df92a13743	nishikiya-tadashi	nishikiya-tadashi	錦谷 禎			active		変更なし・全項目確認済みを意味しない	—
5e05cb0c-9fd9-46a6-b3d6-d59bbb3180d9	p-idpctl	p-idpctl	シン ウォンジ			active		変更なし・全項目確認済みを意味しない	—
0073fac1-d56b-4fc9-a789-e3081212db61	tosabayashi-yoshio	tosabayashi-yoshio	土佐林 義雄	1887	1957	active		変更なし・全項目確認済みを意味しない	—
dcf0827c-d935-4e36-9d6b-33c5980a3c52	sasaki-toshikazu	sasaki-toshikazu	佐々木 利和	1948		active		変更なし・全項目確認済みを意味しない	—
bf684fb3-da5e-47c2-a2cc-a888795586ff	utagawa-hiroshi	udagawa-hiroshi	宇田川 洋	1944		active		修正	https://id.ndl.go.jp/auth/ndlna/00108647 | https://www.kinokuniya.co.jp/f/dsg-01-9784894533066
acc6d4b5-b943-4736-8b1f-c2f41881da1a	p-30hnss	p-30hnss	クライナー ヨーゼフ			merged	e8579501-d13f-4e7f-bc01-2cca5d609944	統合	—
786658da-d7a6-4b9d-9c43-0843d24d4a5f	miki-masafumi	miki-masafumi	三木 理史	1965		active		変更なし・全項目確認済みを意味しない	—
cae6dd7e-767c-4388-a9dd-2317c4f6d5a8	p-1owqqtz	p-1owqqtz	井上 善十郎	1893	1961	active		修正	https://id.ndl.go.jp/auth/ndlna/00019923
b649f6e4-ba30-4437-adea-b37f939cab8f	okawada-akira	okawada-akira	岡和田 晃	1981		active		変更なし・全項目確認済みを意味しない	—
d95fe90f-4677-462a-8034-08fd7da48249	kobayashi-koji	kobayashi-koji	小林 孝二	1952		active		修正	https://id.ndl.go.jp/auth/ndlna/01204951
3d7e0508-8a17-4885-85bd-7c81a256be7c	ogaki-naoaki	ogaki-naoaki	大垣 直明	1943		active		修正	https://id.ndl.go.jp/auth/ndlna/00130125
f3622e3c-82ee-47a1-8ac4-5c8149c24cc6	seki-masanori	seki-masanori	關 政則			active		変更なし・全項目確認済みを意味しない	—
8b555196-8be8-401b-b518-95b1b248bc99	shinohara-chika	shinohara-chika	篠原 智花			active		変更なし・全項目確認済みを意味しない	—
def4a5cc-d817-4735-b0b0-4c0b88424d23	sasakura-irumi	sasakura-irumi	笹倉 いる美			active		変更なし・全項目確認済みを意味しない	—
65aa311e-d4b3-488c-b7f8-4875b431ca60	niioka-takehiko	niioka-takehiko	新岡 武彦	1911	1990	active		修正	https://id.ndl.go.jp/auth/ndlna/00104877
6f0eeb46-f7f6-46a0-bcc4-eaa94ce3b428	tsuboi-shogoro	tsuboi-shogoro	坪井 正五郎	1863	1913	active		変更なし・全項目確認済みを意味しない	—
1caf986e-ea32-4650-bd78-823a1ddf1d46	ishida-shuzo	ishida-shuzo	石田 収蔵	1879	1940	active		修正	https://id.ndl.go.jp/auth/ndlna/00798475 | https://nam.go.jp/wp/wp-content/uploads/2022/10/000-all-pages-20mb.pdf
c0c8842b-7ac7-487b-9089-d72c5d658ec5	p-1w11480	p-1w11480	浜守 杏奈			active		変更なし・全項目確認済みを意味しない	—
d806e17f-2808-4b2d-83c4-ecb72572444d	sato-sachiko	sato-sachiko	佐藤 幸子			active		修正	https://www.jissen.ac.jp/about/teacher/sato_sachiko.html
b155f27f-69ef-4451-91e7-e203f8d94a06	saito-reiko	saito-reiko	齋藤 玲子			active		変更なし・全項目確認済みを意味しない	—
a1c87347-a686-48e6-8e0a-5be0d1d21faa	p-1geswer	p-1geswer	石橋 俊實		1991	active		変更なし・全項目確認済みを意味しない	—
8970a746-c7a0-48e2-8609-4ed0ab334821	hirako-goichi	hirako-goichi	平光 吾一	1887	1967	active		変更なし・全項目確認済みを意味しない	—
8d8002a8-9849-47a0-805c-298a574574a2	matsunaga-yasuhiro	matsunaga-yasuhiro	松永 康佑			active		変更なし・全項目確認済みを意味しない	—
06f86d3f-c747-463f-b067-a0e89b5ca3b8	sugiyama-sueo	sugiyama-sueo	杉山 壽榮男		1946	active		変更なし・全項目確認済みを意味しない	—
4fb2581c-a6a4-4abb-9627-ea92e60e17dd	suzuki-hisashi	suzuki-hisashi	鈴木 尚	1912	2004	active		変更なし・全項目確認済みを意味しない	—
90a3bc08-552d-4068-9e7d-2d689ecb7651	haniwara-kazuro	haniwara-kazuro	埴原 和郎	1927	2004	active		変更なし・全項目確認済みを意味しない	—
171f98e9-bace-41a7-a202-2cd13751c1bf	p-113iutn	p-113iutn	大場 秀夫			active		変更なし・全項目確認済みを意味しない	—
8a83feb2-89e0-4608-8658-e2c8656870f5	nakamura-kazuyuki	nakamura-kazuyuki	中村 和之	1956		active		修正	https://id.ndl.go.jp/auth/ndlna/01120632 | https://www.cc-hakodate.jp/wp-content/uploads/2017/02/hakodategaku20120630.pdf
025fe196-0615-450b-9c22-a3aec1d799f7	kohama-mototsugu	kohama-mototsugu	小浜 基次	1904	1970	active		修正	https://id.ndl.go.jp/auth/ndlna/00755353
48302a09-e64f-4ab9-a4f5-944af736f1e8	yachita-mio	yachita-mio	谷地田 未緒			active		変更なし・全項目確認済みを意味しない	—
77dbf5d4-e700-433e-9f20-449a69adb18f	p-754y3m	p-754y3m	小林 房太郎	1872	1937	active		修正	https://id.ndl.go.jp/auth/ndlna/00033052
d0507c27-5b55-4906-af83-f494c05ee348	ikeda-yuko	ikeda-yuko	池田 裕子			active		修正	https://kaken.nii.ac.jp/ja/file/KAKENHI-PROJECT-15K04248/15K04248seika.pdf
05ff7fb4-eece-41cb-b7cb-4ca342896c4e	p-13p2pr0	p-13p2pr0	野本 正博			active		変更なし・全項目確認済みを意味しない	—
9a1a2602-1262-4bf8-a1e9-cf38586df197	yamamoto-yuko	yamamoto-yuko	山本 祐弘	1904	1990	active		修正	https://id.ndl.go.jp/auth/ndlna/00093743
c0d11903-60af-44d9-aa7e-771c10b666fe	yanagita-kunio	yanagita-kunio	柳田 國男	1875	1962	active		変更なし・全項目確認済みを意味しない	—
ea0cd219-b3ac-4f38-8798-f45c6cfd27c2	okada-hiroaki	okada-hiroaki	岡田 宏明	1932	2004	active		変更なし・全項目確認済みを意味しない	—
99f4bd47-9466-4d2c-bd22-fd0c373e4cf1	kawamura-minato	kawamura-minato	川村 湊	1951		active		変更なし・全項目確認済みを意味しない	—
372d5aca-3c88-4b39-8c00-c809775f4c20	p-12ok2ju	p-12ok2ju	木村 邦彦	1927	2017	active		修正	https://id.ndl.go.jp/auth/ndlna/00031002
0d4cae93-bc77-4074-875f-86e1a51b17f8	ishii-tomomi	ishii-tomomi	石井 智美	1959		active		修正	https://id.ndl.go.jp/auth/ndlna/001291581 | https://id.ndl.go.jp/auth/ndlna/001291581
1afdc19a-e6c0-4a99-b392-04695fd4c286	keira-tomoko	keira-tomoko	計良 智子	1947	2016	active		変更なし・全項目確認済みを意味しない	—
bfa81d6c-38ed-40e1-b896-55c0b061ebde	ishihara-mai	ishihara-mai	石原 真衣	1982		active		変更なし・全項目確認済みを意味しない	—
3984db24-5ca3-4831-b220-1341769c2f3d	deriha-koji	deriha-koji	出利葉 浩司			active		変更なし・全項目確認済みを意味しない	—
2cb1edae-7675-4fc5-a448-0b56fec92b5b	egami-namio	egami-namio	江上 波夫	1906	2002	active		変更なし・全項目確認済みを意味しない	—
0353dd02-1037-4814-9a37-3465c987a3a2	nagata-hosei	nagata-hosei	永田 方正	1844	1911	active		変更なし・全項目確認済みを意味しない	—
0b219981-9e99-49af-a522-0f70da1a27dc	sakuma-manabu	sakuma-manabu	佐久間 学			active		修正	https://scu.repo.nii.ac.jp/record/63/files/SCU6_10.pdf
951039d2-5a7d-472b-b789-400610671c6d	p-l1k9nn	p-l1k9nn	羽深 久夫			active		変更なし・全項目確認済みを意味しない	—
d394af42-8aaa-4aef-af52-668da9cb249d	shirayama-tomomasa	shirayama-tomomasa	白山 友正	1901	1977	active		修正	https://id.ndl.go.jp/auth/ndlna/00073128
cb63dc5b-ef12-4f0a-9e28-ba378b8f23a0	kondo-shiro	kondo-shiro	近藤 四郎	1918	2003	active		変更なし・全項目確認済みを意味しない	—
400e38d6-0809-4bc8-97ca-78762235b556	ogata-tamotsu	ogata-tamotsu	小片 保	1916	1980	active		修正	https://id.ndl.go.jp/auth/ndlna/00113013
d7cb13c4-9a3d-4bfb-beb5-5264a6fcc1e1	kono-motomichi	kono-motomichi	河野 本道	1939	2015	active		変更なし・全項目確認済みを意味しない	—
60d758cd-b786-4904-a519-6fea95ba3d30	segawa-kiyoko	segawa-kiyoko	瀬川 清子	1895	1984	active		変更なし・全項目確認済みを意味しない	—
3e205cf8-12da-412c-b9ee-d40d276fc5fe	p-1cwkgj0	p-1cwkgj0	床 州生			active		変更なし・全項目確認済みを意味しない	—
411f4e9d-a192-4a47-aafd-1342185051fb	p-1b2n71h	p-1b2n71h	中里 巧	1954		active		修正	https://id.ndl.go.jp/auth/ndlna/00346122
2ae4b197-c970-40a8-9bdc-4e669e4a5aa3	baba-yumi	baba-yumi	馬場 裕美			active		変更なし・全項目確認済みを意味しない	—
4102096e-f795-4fea-9030-5077af2d7fd7	osaka-taku	osaka-taku	大坂拓	1983		active		修正	https://id.ndl.go.jp/auth/ndlna/034031464
9dbef4e9-437b-4aa5-85e5-c5b17164acbd	tanimoto-akihisa	tanimoto-akihisa	谷本 晃久	1970		active		修正	https://id.ndl.go.jp/auth/ndlna/001171975
70e98f0f-7ed7-4671-b97e-91de14b3c7fa	p-1yumqo7	p-1yumqo7	津田 命子	1945		active		修正	https://id.ndl.go.jp/auth/ndlna/01161229
501aa3be-dad5-4ef3-8a09-1ba46b4e8c7c	onai-toru	onai-toru	小内 透	1955		active		変更なし・全項目確認済みを意味しない	—
b5420bf3-57bf-4c2a-ad74-d30f0a18117b	takashi-kinase	takashi-kinase	Takashi Kinase			merged	eb146289-8f27-447e-a71a-c6d5220c2392	統合	—
6bc9eb6d-1131-49d1-ab23-1b235402f9de	ivar-lindquist	ivar-lindquist	Ivar Lindquist	1895	1985	active		変更なし・全項目確認済みを意味しない	—
3883976e-e9e9-48ba-b820-7a76721bc3ae	vaclav-blazek	vaclav-blazek	Václav Blažek	1959		active		変更なし・全項目確認済みを意味しない	—
5af23408-1f70-4871-b2bf-fd046adf60ae	oki	oki	Oki .			active		変更なし・全項目確認済みを意味しない	—
5ecd923d-e21f-4ccf-bf82-441ce241c89f	james-patrie	james-patrie	James Patrie			active		変更なし・全項目確認済みを意味しない	—
42d33910-612b-474b-a06b-ba82c6b0d164	p-1etbux2	p-1etbux2	日出志 鳴海			merged	c5f848b4-5bb7-4e33-ae2c-4b17dbd2b232	統合	—
2446936c-a7d0-4c3b-a4c1-f7d37e5ad6cf	benon-zbigniew-sza-ek	benon-zbigniew-sza-ek	Benon Zbigniew Szałek			active		変更なし・全項目確認済みを意味しない	—
2b9c900d-0279-4f3f-a2e0-661b9933ada2	sakakibara-masafumi	sakakibara-masafumi	榊原 正文	1955		active		修正	https://id.ndl.go.jp/auth/ndlna/00365660
fc42bea7-2ab1-4f32-91a7-72556460dab4	ito-seichi	ito-seichi	伊藤 せいち			active		変更なし・全項目確認済みを意味しない	—
42f0285f-ffb9-46ce-ad53-f5bcf49286a4	p-y2rdpz	p-y2rdpz	地蔵 慶護	1930	2010	active		修正	https://id.ndl.go.jp/auth/ndlna/00162153
84d54be7-e601-40d5-9ec2-c9d4bc204789	takahashi-shin	takahashi-shin	高橋 慎			active		変更なし・全項目確認済みを意味しない	—
b27954aa-8745-4844-8f4f-85d4d6194508	miyoshi-isao	miyoshi-isao	三好 勲			active		変更なし・全項目確認済みを意味しない	—
4f407a6c-0554-4850-95ef-0f0bba277cd2	akiyama-hidetoshi	akiyama-hidetoshi	秋山 秀敏			active		変更なし・全項目確認済みを意味しない	—
d261d667-2cc7-41d6-a5ad-cb9d31ea09d5	p-1d9nra9	p-1d9nra9	岡部 卓			active		変更なし・全項目確認済みを意味しない	—
b944d5d2-de57-44d8-8bd5-744f3a13c155	ogiya-masayasu	ogiya-masayasu	扇谷 昌康	1927		active		修正	https://id.ndl.go.jp/auth/ndlna/00058242
c06a59d8-c3eb-4e6d-bf56-b73c0f1c4258	miyazaki-kota	miyazaki-kota	宮崎 耕太			active		変更なし・全項目確認済みを意味しない	—
1f6daa18-3e3d-4ba8-a984-0399a6dcdeb9	watanabe-takashi	watanabe-takashi	渡辺 隆			active		修正	https://cir.nii.ac.jp/all?q=消えてしまったアイヌ語の山名
0f9ec014-a286-46bd-ae50-1802a57990ce	p-1i159kw	p-1i159kw	小林 耕一			active		変更なし・全項目確認済みを意味しない	—
f5b14aa1-affa-469c-b2c1-ea120882db81	nakano-yoshinobu	nakano-yoshinobu	中野 良宣			active		変更なし・全項目確認済みを意味しない	—
924ed7a4-98d1-40aa-9503-d8ef8c80b869	iguchi-toshio	iguchi-toshio	井口 利夫			active		変更なし・全項目確認済みを意味しない	—
5d40c545-f8a1-4f2b-9c01-4850fb4f51e2	shimizu-seijiro	shimizu-seijiro	清水 清次郎	1925		active		修正	https://id.ndl.go.jp/auth/ndlna/00173763
16aacd84-bbaf-4ba6-ba77-4681b89a082c	takahashi-motoi	takahashi-motoi	高橋 基			active		修正	https://www.city.asahikawa.hokkaido.jp/hakubutukan/kenkyuu/d053440_d/fil/meibo.pdf
fa4d953f-56b7-42b6-89b4-9d8de441d26f	p-12o91rj	p-12o91rj	木村 博海			active		変更なし・全項目確認済みを意味しない	—
d3b892d6-12f5-4abc-af53-189725ce5696	taira-ryuichi	taira-ryuichi	平 隆一			active		変更なし・全項目確認済みを意味しない	—
24918796-4600-427f-98c6-84bbe8d79d70	kasai-takechiyo	kasai-takechiyo	葛西 猛千代	1870	1951	active		修正	https://id.ndl.go.jp/auth/ndlna/00027000
e6e49168-8bbb-4048-b21e-5712f49e750b	p-1g2agq6	p-1g2agq6	山下 栄光			active		変更なし・全項目確認済みを意味しない	—
d2cc579a-cbfe-4ae0-b14c-4e31d79d5dd8	p-zo7x46	p-zo7x46	明石 一紀	1947		active		修正	https://id.ndl.go.jp/auth/ndlna/00192670
c5c01541-2b71-496c-a3ba-3f09cc56681d	p-yj098k	p-yj098k	早田 国光			active		変更なし・全項目確認済みを意味しない	—
ac143195-0f70-460d-9688-78f8062ed9e9	p-x4n5eb	p-x4n5eb	狩野 義美	1933		active		修正	https://id.ndl.go.jp/auth/ndlna/01116047
e3a4163a-041a-434c-9df8-5a381a2843c8	sudo-ryusen	sudo-ryusen	須藤 隆仙	1929	2018	active		変更なし・全項目確認済みを意味しない	—
3a26292e-5ee0-4dac-b891-4d6fc4c96347	p-14v1ctr	p-14v1ctr	本田 克代			active		変更なし・全項目確認済みを意味しない	—
7aeef5a8-5115-4ed5-ac35-d607a9227322	p-pfh2dq	p-pfh2dq	土井 勝典			active		変更なし・全項目確認済みを意味しない	—
56fac019-d50d-4423-b280-4d4303785c0c	p-70s9t4	p-70s9t4	八重 九郎	1895	1978	active		修正	https://www.hm.pref.hokkaido.lg.jp/wp-content/uploads/2025/01/bulletin_ACRC_vol7_04_p051_071.pdf
c5f848b4-5bb7-4e33-ae2c-4b17dbd2b232	narumi-hideshi	narumi-hideshi	鳴海 日出志	1940		active		修正	https://id.ndl.go.jp/auth/ndlna/00186544
